date,hour,month,year,day_name,is_weekend,type,source,cashflow
2023-01-02,13,1,2023,Monday,No,Pick Up,Cashier,37.75
2023-01-02,14,1,2023,Monday,No,Dine In,Cashier,10.5
2023-01-02,14,1,2023,Monday,No,Pick Up,Cashier,10.75
2023-01-02,15,1,2023,Monday,No,Pick Up,Cashier,80.5
2023-01-02,16,1,2023,Monday,No,Pick Up,Cashier,62.75
2023-01-02,17,1,2023,Monday,No,Dine In,Cashier,5.25
2023-01-02,17,1,2023,Monday,No,Pick Up,Cashier,67.25
2023-01-02,18,1,2023,Monday,No,Dine In,Cashier,10.0
2023-01-02,18,1,2023,Monday,No,Pick Up,Cashier,43.75
2023-01-02,19,1,2023,Monday,No,Dine In,Cashier,35.0
2023-01-02,19,1,2023,Monday,No,Pick Up,Cashier,70.05
2023-01-02,20,1,2023,Monday,No,Dine In,Cashier,8.5
2023-01-02,20,1,2023,Monday,No,Pick Up,Cashier,99.75
2023-01-02,21,1,2023,Monday,No,Pick Up,Cashier,37.9
2023-01-03,8,1,2023,Tuesday,No,Pick Up,Cashier,40.0
2023-01-03,9,1,2023,Tuesday,No,Dine In,Cashier,6.75
2023-01-03,9,1,2023,Tuesday,No,Pick Up,Cashier,9.25
2023-01-03,10,1,2023,Tuesday,No,Pick Up,Cashier,41.75
2023-01-03,11,1,2023,Tuesday,No,Dine In,Cashier,23.0
2023-01-03,11,1,2023,Tuesday,No,Pick Up,Cashier,38.0
2023-01-03,12,1,2023,Tuesday,No,Pick Up,Cashier,57.25
2023-01-03,13,1,2023,Tuesday,No,Pick Up,Cashier,124.75
2023-01-03,14,1,2023,Tuesday,No,Dine In,Cashier,12.5
2023-01-03,14,1,2023,Tuesday,No,Pick Up,Cashier,60.0
2023-01-03,15,1,2023,Tuesday,No,Pick Up,Cashier,63.0
2023-01-03,16,1,2023,Tuesday,No,Dine In,Cashier,1.0
2023-01-03,16,1,2023,Tuesday,No,Pick Up,Cashier,61.0
2023-01-03,17,1,2023,Tuesday,No,Pick Up,Cashier,71.5
2023-01-03,18,1,2023,Tuesday,No,Dine In,Cashier,1.0
2023-01-03,18,1,2023,Tuesday,No,Pick Up,Cashier,28.5
2023-01-03,19,1,2023,Tuesday,No,Dine In,Cashier,0.0
2023-01-03,19,1,2023,Tuesday,No,Pick Up,Cashier,9.75
2023-01-03,20,1,2023,Tuesday,No,Dine In,Cashier,9.9
2023-01-03,20,1,2023,Tuesday,No,Pick Up,Cashier,9.5
2023-01-03,21,1,2023,Tuesday,No,Pick Up,Cashier,34.75
2023-01-04,9,1,2023,Wednesday,No,Pick Up,Cashier,5.25
2023-01-04,10,1,2023,Wednesday,No,Pick Up,Cashier,126.5
2023-01-04,11,1,2023,Wednesday,No,Dine In,Cashier,15.0
2023-01-04,11,1,2023,Wednesday,No,Pick Up,Cashier,77.5
2023-01-04,12,1,2023,Wednesday,No,Dine In,Cashier,5.25
2023-01-04,12,1,2023,Wednesday,No,Pick Up,Cashier,68.25
2023-01-04,13,1,2023,Wednesday,No,Dine In,Cashier,7.5
2023-01-04,13,1,2023,Wednesday,No,Pick Up,Cashier,77.75
2023-01-04,14,1,2023,Wednesday,No,Dine In,Cashier,21.25
2023-01-04,14,1,2023,Wednesday,No,Pick Up,Cashier,89.8
2023-01-04,15,1,2023,Wednesday,No,Dine In,Cashier,20.0
2023-01-04,15,1,2023,Wednesday,No,Pick Up,Cashier,124.0
2023-01-04,16,1,2023,Wednesday,No,Pick Up,Cashier,31.25
2023-01-04,17,1,2023,Wednesday,No,Dine In,Cashier,28.75
2023-01-04,17,1,2023,Wednesday,No,Pick Up,Cashier,50.5
2023-01-04,18,1,2023,Wednesday,No,Pick Up,Cashier,103.5
2023-01-04,19,1,2023,Wednesday,No,Dine In,Cashier,23.4
2023-01-04,19,1,2023,Wednesday,No,Pick Up,Cashier,92.5
2023-01-04,20,1,2023,Wednesday,No,Pick Up,Cashier,11.65
2023-01-04,21,1,2023,Wednesday,No,Pick Up,Cashier,28.0
2023-01-05,8,1,2023,Thursday,No,Pick Up,Cashier,41.0
2023-01-05,9,1,2023,Thursday,No,Pick Up,Cashier,20.25
2023-01-05,10,1,2023,Thursday,No,Pick Up,Cashier,24.0
2023-01-05,11,1,2023,Thursday,No,Dine In,Cashier,13.25
2023-01-05,11,1,2023,Thursday,No,Pick Up,Cashier,18.8
2023-01-05,12,1,2023,Thursday,No,Pick Up,Cashier,18.0
2023-01-05,13,1,2023,Thursday,No,Dine In,Cashier,13.5
2023-01-05,13,1,2023,Thursday,No,Pick Up,Cashier,77.5
2023-01-05,14,1,2023,Thursday,No,Dine In,Cashier,14.0
2023-01-05,14,1,2023,Thursday,No,Pick Up,Cashier,94.65
2023-01-05,15,1,2023,Thursday,No,Dine In,Cashier,21.0
2023-01-05,15,1,2023,Thursday,No,Pick Up,Cashier,82.5
2023-01-05,16,1,2023,Thursday,No,Dine In,Cashier,29.65
2023-01-05,16,1,2023,Thursday,No,Pick Up,Cashier,134.75
2023-01-05,17,1,2023,Thursday,No,Dine In,Cashier,49.25
2023-01-05,17,1,2023,Thursday,No,Pick Up,Cashier,180.0
2023-01-05,18,1,2023,Thursday,No,Dine In,Cashier,35.25
2023-01-05,18,1,2023,Thursday,No,Pick Up,Cashier,105.0
2023-01-05,19,1,2023,Thursday,No,Dine In,Cashier,55.4
2023-01-05,19,1,2023,Thursday,No,Pick Up,Cashier,68.65
2023-01-05,20,1,2023,Thursday,No,Dine In,Cashier,61.0
2023-01-05,20,1,2023,Thursday,No,Pick Up,Cashier,150.25
2023-01-05,21,1,2023,Thursday,No,Dine In,Cashier,76.5
2023-01-05,21,1,2023,Thursday,No,Pick Up,Cashier,91.25
2023-01-05,22,1,2023,Thursday,No,Dine In,Cashier,19.9
2023-01-05,22,1,2023,Thursday,No,Pick Up,Cashier,34.0
2023-01-06,10,1,2023,Friday,Yes,Pick Up,Cashier,6.25
2023-01-06,11,1,2023,Friday,Yes,Dine In,Cashier,17.25
2023-01-06,11,1,2023,Friday,Yes,Pick Up,Cashier,15.5
2023-01-06,12,1,2023,Friday,Yes,Dine In,Cashier,23.0
2023-01-06,12,1,2023,Friday,Yes,Pick Up,Cashier,29.0
2023-01-06,13,1,2023,Friday,Yes,Dine In,Cashier,20.5
2023-01-06,13,1,2023,Friday,Yes,Pick Up,Cashier,43.25
2023-01-06,14,1,2023,Friday,Yes,Dine In,Cashier,9.5
2023-01-06,14,1,2023,Friday,Yes,Pick Up,Cashier,109.85
2023-01-06,15,1,2023,Friday,Yes,Dine In,Cashier,47.25
2023-01-06,15,1,2023,Friday,Yes,Pick Up,Cashier,10.0
2023-01-06,16,1,2023,Friday,Yes,Dine In,Cashier,20.4
2023-01-06,16,1,2023,Friday,Yes,Pick Up,Cashier,34.15
2023-01-06,17,1,2023,Friday,Yes,Dine In,Cashier,66.0
2023-01-06,17,1,2023,Friday,Yes,Pick Up,Cashier,92.0
2023-01-06,18,1,2023,Friday,Yes,Dine In,Cashier,33.75
2023-01-06,18,1,2023,Friday,Yes,Pick Up,Cashier,102.0
2023-01-06,19,1,2023,Friday,Yes,Pick Up,Cashier,90.0
2023-01-06,20,1,2023,Friday,Yes,Dine In,Cashier,24.65
2023-01-06,20,1,2023,Friday,Yes,Pick Up,Cashier,82.25
2023-01-06,21,1,2023,Friday,Yes,Dine In,Cashier,12.5
2023-01-06,21,1,2023,Friday,Yes,Pick Up,Cashier,68.5
2023-01-07,10,1,2023,Saturday,Yes,Dine In,Cashier,15.0
2023-01-07,10,1,2023,Saturday,Yes,Pick Up,Cashier,26.25
2023-01-07,11,1,2023,Saturday,Yes,Pick Up,Cashier,42.25
2023-01-07,12,1,2023,Saturday,Yes,Dine In,Cashier,20.25
2023-01-07,12,1,2023,Saturday,Yes,Pick Up,Cashier,85.5
2023-01-07,13,1,2023,Saturday,Yes,Dine In,Cashier,0.4
2023-01-07,13,1,2023,Saturday,Yes,Pick Up,Cashier,155.0
2023-01-07,14,1,2023,Saturday,Yes,Pick Up,Cashier,50.5
2023-01-07,15,1,2023,Saturday,Yes,Dine In,Cashier,14.0
2023-01-07,15,1,2023,Saturday,Yes,Pick Up,Cashier,122.45
2023-01-07,16,1,2023,Saturday,Yes,Dine In,Cashier,6.15
2023-01-07,16,1,2023,Saturday,Yes,Pick Up,Cashier,21.5
2023-01-07,17,1,2023,Saturday,Yes,Dine In,Cashier,41.0
2023-01-07,17,1,2023,Saturday,Yes,Pick Up,Cashier,66.25
2023-01-07,18,1,2023,Saturday,Yes,Dine In,Cashier,40.0
2023-01-07,18,1,2023,Saturday,Yes,Pick Up,Cashier,18.0
2023-01-07,19,1,2023,Saturday,Yes,Pick Up,Cashier,215.75
2023-01-07,20,1,2023,Saturday,Yes,Pick Up,Cashier,12.5
2023-01-07,21,1,2023,Saturday,Yes,Dine In,Cashier,15.0
2023-01-08,9,1,2023,Sunday,No,Pick Up,Cashier,17.75
2023-01-08,10,1,2023,Sunday,No,Dine In,Cashier,13.0
2023-01-08,10,1,2023,Sunday,No,Pick Up,Cashier,114.15
2023-01-08,11,1,2023,Sunday,No,Dine In,Cashier,13.0
2023-01-08,11,1,2023,Sunday,No,Pick Up,Cashier,66.5
2023-01-08,12,1,2023,Sunday,No,Dine In,Cashier,11.0
2023-01-08,12,1,2023,Sunday,No,Pick Up,Cashier,15.5
2023-01-08,13,1,2023,Sunday,No,Dine In,Cashier,20.0
2023-01-08,13,1,2023,Sunday,No,Pick Up,Cashier,90.0
2023-01-08,14,1,2023,Sunday,No,Dine In,Cashier,23.75
2023-01-08,14,1,2023,Sunday,No,Pick Up,Cashier,54.25
2023-01-08,15,1,2023,Sunday,No,Pick Up,Cashier,15.5
2023-01-08,16,1,2023,Sunday,No,Dine In,Cashier,13.0
2023-01-08,16,1,2023,Sunday,No,Pick Up,Cashier,39.75
2023-01-08,17,1,2023,Sunday,No,Dine In,Cashier,30.0
2023-01-08,17,1,2023,Sunday,No,Pick Up,Cashier,56.25
2023-01-08,18,1,2023,Sunday,No,Dine In,Cashier,11.25
2023-01-08,18,1,2023,Sunday,No,Pick Up,Cashier,63.9
2023-01-08,19,1,2023,Sunday,No,Pick Up,Cashier,91.25
2023-01-08,20,1,2023,Sunday,No,Dine In,Cashier,21.75
2023-01-08,20,1,2023,Sunday,No,Pick Up,Cashier,81.9
2023-01-08,21,1,2023,Sunday,No,Dine In,Cashier,8.5
2023-01-08,21,1,2023,Sunday,No,Pick Up,Cashier,81.5
2023-01-08,22,1,2023,Sunday,No,Pick Up,Cashier,3.75
2023-01-09,8,1,2023,Monday,No,Pick Up,Cashier,35.0
2023-01-09,9,1,2023,Monday,No,Dine In,Cashier,10.0
2023-01-09,9,1,2023,Monday,No,Pick Up,Cashier,32.25
2023-01-09,10,1,2023,Monday,No,Dine In,Cashier,1.0
2023-01-09,10,1,2023,Monday,No,Pick Up,Cashier,32.5
2023-01-09,11,1,2023,Monday,No,Pick Up,Cashier,20.25
2023-01-09,12,1,2023,Monday,No,Dine In,Cashier,69.5
2023-01-09,12,1,2023,Monday,No,Pick Up,Cashier,63.25
2023-01-09,13,1,2023,Monday,No,Pick Up,Cashier,34.5
2023-01-09,14,1,2023,Monday,No,Dine In,Cashier,27.8
2023-01-09,14,1,2023,Monday,No,Pick Up,Cashier,18.15
2023-01-09,15,1,2023,Monday,No,Dine In,Cashier,22.0
2023-01-09,15,1,2023,Monday,No,Pick Up,Cashier,56.0
2023-01-09,16,1,2023,Monday,No,Pick Up,Cashier,56.75
2023-01-09,17,1,2023,Monday,No,Pick Up,Cashier,58.5
2023-01-09,18,1,2023,Monday,No,Dine In,Cashier,19.8
2023-01-09,18,1,2023,Monday,No,Pick Up,Cashier,79.0
2023-01-09,19,1,2023,Monday,No,Pick Up,Cashier,69.5
2023-01-09,20,1,2023,Monday,No,Dine In,Cashier,20.75
2023-01-09,20,1,2023,Monday,No,Pick Up,Cashier,12.75
2023-01-09,21,1,2023,Monday,No,Dine In,Cashier,20.5
2023-01-09,21,1,2023,Monday,No,Pick Up,Cashier,25.75
2023-01-09,22,1,2023,Monday,No,Pick Up,Cashier,6.25
2023-01-10,9,1,2023,Tuesday,No,Pick Up,Cashier,39.0
2023-01-10,10,1,2023,Tuesday,No,Pick Up,Cashier,42.75
2023-01-10,11,1,2023,Tuesday,No,Pick Up,Cashier,114.25
2023-01-10,12,1,2023,Tuesday,No,Pick Up,Cashier,35.0
2023-01-10,13,1,2023,Tuesday,No,Dine In,Cashier,32.65
2023-01-10,13,1,2023,Tuesday,No,Pick Up,Cashier,53.35
2023-01-10,14,1,2023,Tuesday,No,Dine In,Cashier,15.0
2023-01-10,14,1,2023,Tuesday,No,Pick Up,Cashier,51.75
2023-01-10,15,1,2023,Tuesday,No,Pick Up,Cashier,24.0
2023-01-10,16,1,2023,Tuesday,No,Pick Up,Cashier,45.5
2023-01-10,17,1,2023,Tuesday,No,Pick Up,Call Center,5.5
2023-01-10,17,1,2023,Tuesday,No,Pick Up,Cashier,68.0
2023-01-10,18,1,2023,Tuesday,No,Dine In,Cashier,41.9
2023-01-10,18,1,2023,Tuesday,No,Pick Up,Cashier,20.5
2023-01-10,19,1,2023,Tuesday,No,Dine In,Cashier,10.0
2023-01-10,19,1,2023,Tuesday,No,Pick Up,Cashier,27.5
2023-01-10,20,1,2023,Tuesday,No,Pick Up,Cashier,20.0
2023-01-10,21,1,2023,Tuesday,No,Pick Up,Cashier,3.0
2023-01-11,8,1,2023,Wednesday,No,Pick Up,Cashier,25.0
2023-01-11,9,1,2023,Wednesday,No,Pick Up,Cashier,73.25
2023-01-11,10,1,2023,Wednesday,No,Dine In,Cashier,0.5
2023-01-11,10,1,2023,Wednesday,No,Pick Up,Cashier,35.75
2023-01-11,11,1,2023,Wednesday,No,Pick Up,Cashier,5.0
2023-01-11,12,1,2023,Wednesday,No,Dine In,Cashier,25.0
2023-01-11,12,1,2023,Wednesday,No,Pick Up,Cashier,49.5
2023-01-11,13,1,2023,Wednesday,No,Pick Up,Cashier,48.0
2023-01-11,14,1,2023,Wednesday,No,Dine In,Cashier,23.25
2023-01-11,14,1,2023,Wednesday,No,Pick Up,Cashier,55.5
2023-01-11,15,1,2023,Wednesday,No,Dine In,Cashier,13.5
2023-01-11,15,1,2023,Wednesday,No,Pick Up,Cashier,67.0
2023-01-11,16,1,2023,Wednesday,No,Dine In,Cashier,19.5
2023-01-11,16,1,2023,Wednesday,No,Pick Up,Cashier,15.5
2023-01-11,17,1,2023,Wednesday,No,Dine In,Cashier,25.75
2023-01-11,17,1,2023,Wednesday,No,Pick Up,Cashier,39.5
2023-01-11,18,1,2023,Wednesday,No,Pick Up,Cashier,29.0
2023-01-11,19,1,2023,Wednesday,No,Dine In,Cashier,47.9
2023-01-11,19,1,2023,Wednesday,No,Pick Up,Cashier,61.25
2023-01-11,20,1,2023,Wednesday,No,Pick Up,Cashier,32.0
2023-01-11,21,1,2023,Wednesday,No,Pick Up,Cashier,36.75
2023-01-11,22,1,2023,Wednesday,No,Pick Up,Cashier,15.0
2023-01-12,9,1,2023,Thursday,No,Pick Up,Cashier,29.0
2023-01-12,10,1,2023,Thursday,No,Pick Up,Cashier,27.0
2023-01-12,11,1,2023,Thursday,No,Dine In,Cashier,22.8
2023-01-12,11,1,2023,Thursday,No,Pick Up,Cashier,8.5
2023-01-12,12,1,2023,Thursday,No,Dine In,Cashier,79.25
2023-01-12,12,1,2023,Thursday,No,Pick Up,Cashier,62.8
2023-01-12,13,1,2023,Thursday,No,Dine In,Cashier,10.5
2023-01-12,13,1,2023,Thursday,No,Pick Up,Cashier,81.25
2023-01-12,14,1,2023,Thursday,No,Dine In,Cashier,22.5
2023-01-12,14,1,2023,Thursday,No,Pick Up,Cashier,25.25
2023-01-12,15,1,2023,Thursday,No,Dine In,Cashier,22.0
2023-01-12,15,1,2023,Thursday,No,Pick Up,Cashier,51.0
2023-01-12,16,1,2023,Thursday,No,Dine In,Cashier,61.0
2023-01-12,16,1,2023,Thursday,No,Pick Up,Cashier,28.75
2023-01-12,17,1,2023,Thursday,No,Dine In,Cashier,1.5
2023-01-12,17,1,2023,Thursday,No,Pick Up,Cashier,43.15
2023-01-12,18,1,2023,Thursday,No,Dine In,Cashier,43.75
2023-01-12,18,1,2023,Thursday,No,Pick Up,Cashier,83.25
2023-01-12,19,1,2023,Thursday,No,Dine In,Cashier,33.0
2023-01-12,19,1,2023,Thursday,No,Pick Up,Cashier,12.0
2023-01-12,20,1,2023,Thursday,No,Dine In,Cashier,32.4
2023-01-12,20,1,2023,Thursday,No,Pick Up,Cashier,60.5
2023-01-12,21,1,2023,Thursday,No,Dine In,Cashier,58.8
2023-01-12,21,1,2023,Thursday,No,Pick Up,Cashier,39.5
2023-01-12,22,1,2023,Thursday,No,Pick Up,Cashier,21.5
2023-01-13,11,1,2023,Friday,Yes,Pick Up,Cashier,25.0
2023-01-13,12,1,2023,Friday,Yes,Pick Up,Cashier,29.0
2023-01-13,13,1,2023,Friday,Yes,Pick Up,Cashier,56.25
2023-01-13,14,1,2023,Friday,Yes,Dine In,Cashier,51.2
2023-01-13,14,1,2023,Friday,Yes,Pick Up,Cashier,30.0
2023-01-13,15,1,2023,Friday,Yes,Dine In,Cashier,44.8
2023-01-13,15,1,2023,Friday,Yes,Pick Up,Cashier,58.15
2023-01-13,16,1,2023,Friday,Yes,Dine In,Cashier,17.5
2023-01-13,16,1,2023,Friday,Yes,Pick Up,Cashier,50.5
2023-01-13,17,1,2023,Friday,Yes,Dine In,Cashier,6.5
2023-01-13,17,1,2023,Friday,Yes,Pick Up,Cashier,20.25
2023-01-13,18,1,2023,Friday,Yes,Dine In,Cashier,26.0
2023-01-13,18,1,2023,Friday,Yes,Pick Up,Cashier,82.9
2023-01-13,19,1,2023,Friday,Yes,Pick Up,Cashier,33.25
2023-01-13,20,1,2023,Friday,Yes,Pick Up,Cashier,56.0
2023-01-13,21,1,2023,Friday,Yes,Pick Up,Cashier,64.25
2023-01-13,22,1,2023,Friday,Yes,Pick Up,Cashier,41.5
2023-01-14,9,1,2023,Saturday,Yes,Pick Up,Cashier,4.25
2023-01-14,10,1,2023,Saturday,Yes,Dine In,Cashier,26.75
2023-01-14,11,1,2023,Saturday,Yes,Dine In,Cashier,42.25
2023-01-14,11,1,2023,Saturday,Yes,Pick Up,Cashier,10.0
2023-01-14,12,1,2023,Saturday,Yes,Pick Up,Cashier,81.5
2023-01-14,13,1,2023,Saturday,Yes,Dine In,Cashier,27.0
2023-01-14,13,1,2023,Saturday,Yes,Pick Up,Cashier,10.0
2023-01-14,14,1,2023,Saturday,Yes,Pick Up,Cashier,62.0
2023-01-14,15,1,2023,Saturday,Yes,Pick Up,Cashier,1.5
2023-01-14,16,1,2023,Saturday,Yes,Dine In,Cashier,20.15
2023-01-14,16,1,2023,Saturday,Yes,Pick Up,Cashier,7.5
2023-01-14,17,1,2023,Saturday,Yes,Dine In,Cashier,16.5
2023-01-14,17,1,2023,Saturday,Yes,Pick Up,Cashier,36.5
2023-01-14,18,1,2023,Saturday,Yes,Dine In,Cashier,10.0
2023-01-14,18,1,2023,Saturday,Yes,Pick Up,Cashier,9.25
2023-01-14,19,1,2023,Saturday,Yes,Dine In,Cashier,14.25
2023-01-14,19,1,2023,Saturday,Yes,Pick Up,Cashier,22.25
2023-01-14,20,1,2023,Saturday,Yes,Pick Up,Cashier,27.0
2023-01-14,21,1,2023,Saturday,Yes,Delivery,Call Center,10.5
2023-01-14,21,1,2023,Saturday,Yes,Dine In,Cashier,4.25
2023-01-14,22,1,2023,Saturday,Yes,Pick Up,Cashier,24.0
2023-01-15,9,1,2023,Sunday,No,Pick Up,Cashier,18.75
2023-01-15,10,1,2023,Sunday,No,Dine In,Cashier,20.0
2023-01-15,10,1,2023,Sunday,No,Pick Up,Cashier,25.75
2023-01-15,11,1,2023,Sunday,No,Dine In,Cashier,40.0
2023-01-15,11,1,2023,Sunday,No,Pick Up,Cashier,6.05
2023-01-15,12,1,2023,Sunday,No,Dine In,Cashier,22.0
2023-01-15,12,1,2023,Sunday,No,Pick Up,Cashier,24.75
2023-01-15,13,1,2023,Sunday,No,Dine In,Cashier,35.75
2023-01-15,14,1,2023,Sunday,No,Dine In,Cashier,10.5
2023-01-15,14,1,2023,Sunday,No,Pick Up,Cashier,18.75
2023-01-15,15,1,2023,Sunday,No,Dine In,Cashier,38.65
2023-01-15,15,1,2023,Sunday,No,Pick Up,Cashier,19.75
2023-01-15,16,1,2023,Sunday,No,Dine In,Cashier,10.0
2023-01-15,16,1,2023,Sunday,No,Pick Up,Cashier,28.25
2023-01-15,17,1,2023,Sunday,No,Dine In,Cashier,23.25
2023-01-15,17,1,2023,Sunday,No,Pick Up,Cashier,0.5
2023-01-15,18,1,2023,Sunday,No,Dine In,Cashier,14.0
2023-01-15,18,1,2023,Sunday,No,Pick Up,Cashier,25.9
2023-01-15,19,1,2023,Sunday,No,Pick Up,Cashier,10.0
2023-01-15,20,1,2023,Sunday,No,Pick Up,Cashier,22.75
2023-01-15,21,1,2023,Sunday,No,Pick Up,Cashier,16.5
2023-01-16,9,1,2023,Monday,No,Pick Up,Cashier,3.75
2023-01-16,10,1,2023,Monday,No,Dine In,Cashier,15.9
2023-01-16,10,1,2023,Monday,No,Pick Up,Cashier,18.75
2023-01-16,11,1,2023,Monday,No,Pick Up,Cashier,16.5
2023-01-16,12,1,2023,Monday,No,Dine In,Cashier,19.5
2023-01-16,12,1,2023,Monday,No,Pick Up,Cashier,5.0
2023-01-16,13,1,2023,Monday,No,Dine In,Cashier,6.25
2023-01-16,13,1,2023,Monday,No,Pick Up,Cashier,29.75
2023-01-16,14,1,2023,Monday,No,Pick Up,Cashier,66.25
2023-01-16,15,1,2023,Monday,No,Dine In,Cashier,10.5
2023-01-16,15,1,2023,Monday,No,Pick Up,Cashier,28.0
2023-01-16,16,1,2023,Monday,No,Dine In,Cashier,26.9
2023-01-16,16,1,2023,Monday,No,Pick Up,Cashier,64.5
2023-01-16,17,1,2023,Monday,No,Dine In,Cashier,20.0
2023-01-16,17,1,2023,Monday,No,Pick Up,Cashier,67.25
2023-01-16,18,1,2023,Monday,No,Pick Up,Cashier,55.25
2023-01-16,19,1,2023,Monday,No,Pick Up,Cashier,101.0
2023-01-16,20,1,2023,Monday,No,Pick Up,Cashier,71.0
2023-01-16,21,1,2023,Monday,No,Pick Up,Cashier,29.4
2023-01-16,22,1,2023,Monday,No,Pick Up,Cashier,5.0
2023-01-17,9,1,2023,Tuesday,No,Pick Up,Cashier,4.5
2023-01-17,10,1,2023,Tuesday,No,Pick Up,Cashier,21.75
2023-01-17,11,1,2023,Tuesday,No,Dine In,Cashier,16.25
2023-01-17,11,1,2023,Tuesday,No,Pick Up,Cashier,13.3
2023-01-17,12,1,2023,Tuesday,No,Dine In,Cashier,35.75
2023-01-17,12,1,2023,Tuesday,No,Pick Up,Cashier,7.25
2023-01-17,13,1,2023,Tuesday,No,Pick Up,Cashier,43.0
2023-01-17,14,1,2023,Tuesday,No,Dine In,Cashier,0.8
2023-01-17,14,1,2023,Tuesday,No,Pick Up,Cashier,27.5
2023-01-17,15,1,2023,Tuesday,No,Pick Up,Cashier,20.25
2023-01-17,16,1,2023,Tuesday,No,Dine In,Cashier,0.5
2023-01-17,16,1,2023,Tuesday,No,Pick Up,Cashier,26.75
2023-01-17,17,1,2023,Tuesday,No,Pick Up,Cashier,31.75
2023-01-17,18,1,2023,Tuesday,No,Dine In,Cashier,33.65
2023-01-17,18,1,2023,Tuesday,No,Pick Up,Cashier,17.0
2023-01-17,19,1,2023,Tuesday,No,Pick Up,Cashier,39.0
2023-01-17,20,1,2023,Tuesday,No,Pick Up,Cashier,6.5
2023-01-17,21,1,2023,Tuesday,No,Pick Up,Cashier,12.5
2023-01-18,9,1,2023,Wednesday,No,Pick Up,Cashier,7.5
2023-01-18,10,1,2023,Wednesday,No,Pick Up,Cashier,3.75
2023-01-18,11,1,2023,Wednesday,No,Dine In,Cashier,20.75
2023-01-18,11,1,2023,Wednesday,No,Pick Up,Cashier,0.5
2023-01-18,12,1,2023,Wednesday,No,Delivery,Call Center,15.0
2023-01-18,12,1,2023,Wednesday,No,Pick Up,Cashier,18.0
2023-01-18,13,1,2023,Wednesday,No,Pick Up,Cashier,28.25
2023-01-18,14,1,2023,Wednesday,No,Pick Up,Cashier,59.75
2023-01-18,15,1,2023,Wednesday,No,Dine In,Cashier,30.25
2023-01-18,15,1,2023,Wednesday,No,Pick Up,Cashier,4.5
2023-01-18,16,1,2023,Wednesday,No,Dine In,Cashier,5.5
2023-01-18,16,1,2023,Wednesday,No,Pick Up,Cashier,41.0
2023-01-18,17,1,2023,Wednesday,No,Dine In,Cashier,42.0
2023-01-18,17,1,2023,Wednesday,No,Pick Up,Cashier,58.55
2023-01-18,18,1,2023,Wednesday,No,Dine In,Cashier,14.65
2023-01-18,18,1,2023,Wednesday,No,Pick Up,Cashier,20.5
2023-01-18,19,1,2023,Wednesday,No,Dine In,Cashier,15.0
2023-01-18,19,1,2023,Wednesday,No,Pick Up,Cashier,45.5
2023-01-18,20,1,2023,Wednesday,No,Dine In,Cashier,11.5
2023-01-18,20,1,2023,Wednesday,No,Pick Up,Cashier,19.5
2023-01-18,21,1,2023,Wednesday,No,Pick Up,Cashier,6.5
2023-01-19,9,1,2023,Thursday,No,Pick Up,Cashier,18.75
2023-01-19,10,1,2023,Thursday,No,Dine In,Cashier,4.25
2023-01-19,10,1,2023,Thursday,No,Pick Up,Cashier,27.05
2023-01-19,11,1,2023,Thursday,No,Dine In,Cashier,7.5
2023-01-19,11,1,2023,Thursday,No,Pick Up,Cashier,57.25
2023-01-19,12,1,2023,Thursday,No,Dine In,Cashier,13.0
2023-01-19,13,1,2023,Thursday,No,Dine In,Cashier,45.25
2023-01-19,13,1,2023,Thursday,No,Pick Up,Cashier,21.25
2023-01-19,14,1,2023,Thursday,No,Dine In,Cashier,30.25
2023-01-19,14,1,2023,Thursday,No,Pick Up,Cashier,45.25
2023-01-19,15,1,2023,Thursday,No,Dine In,Cashier,19.9
2023-01-19,15,1,2023,Thursday,No,Pick Up,Cashier,27.0
2023-01-19,16,1,2023,Thursday,No,Dine In,Cashier,12.5
2023-01-19,16,1,2023,Thursday,No,Pick Up,Cashier,73.0
2023-01-19,17,1,2023,Thursday,No,Dine In,Cashier,2.5
2023-01-19,17,1,2023,Thursday,No,Pick Up,Cashier,71.0
2023-01-19,18,1,2023,Thursday,No,Dine In,Cashier,14.5
2023-01-19,18,1,2023,Thursday,No,Pick Up,Cashier,39.5
2023-01-19,19,1,2023,Thursday,No,Dine In,Cashier,21.5
2023-01-19,19,1,2023,Thursday,No,Pick Up,Cashier,103.0
2023-01-19,20,1,2023,Thursday,No,Dine In,Cashier,8.5
2023-01-19,20,1,2023,Thursday,No,Pick Up,Cashier,40.15
2023-01-19,21,1,2023,Thursday,No,Dine In,Cashier,12.5
2023-01-19,21,1,2023,Thursday,No,Pick Up,Cashier,40.75
2023-01-19,22,1,2023,Thursday,No,Pick Up,Cashier,4.0
2023-01-20,10,1,2023,Friday,Yes,Pick Up,Cashier,10.0
2023-01-20,11,1,2023,Friday,Yes,Pick Up,Cashier,9.0
2023-01-20,12,1,2023,Friday,Yes,Pick Up,Cashier,28.5
2023-01-20,13,1,2023,Friday,Yes,Pick Up,Cashier,54.75
2023-01-20,14,1,2023,Friday,Yes,Dine In,Cashier,68.0
2023-01-20,14,1,2023,Friday,Yes,Pick Up,Cashier,17.0
2023-01-20,15,1,2023,Friday,Yes,Dine In,Cashier,27.25
2023-01-20,15,1,2023,Friday,Yes,Pick Up,Cashier,17.75
2023-01-20,16,1,2023,Friday,Yes,Dine In,Cashier,0.9
